playerRanking,gamesPlayed,minutesPlayed,effectiveFieldGoalPercentage,trueShootingPercentage,offensiveReboundsPercentage,defensiveReboundsPercentage,reboundsPercentage,assistsToTurnoversRatio,assistsRatio,turnoversRatio,twoPointAttemptsRatio,threePointAttemptsRatio,freeThrowsRate,possesions,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
2142,41.0,23.658130081300815,56.6%,61%,2.7%,8.7%,5.8%,0.9,13.2%,15.1%,27.4%,31.7%,48.6%,9.1,AKS,"ABBIO, ALESSANDRO",32.0,,VIR;PAM,VIR;VBC,Virtus Segafredo Bologna;Valencia Basket,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png;https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
2143,45.0,13.308148148148149,57.6%,61%,12.8%,18.6%,15.8%,0.7,7.5%,11.5%,63.1%,4.8%,43.9%,5.6,AXE,"BASHMINOV, ALEXANDR",25.0,,PEM;CSK,PEM;CSK,PBC Ural Great Perm;CSKA Moscow,https://media-cdn.incrowdsports.com/09641ca8-beb4-404f-b37b-a6019ab2337c.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
2143,48.0,22.821875000000002,48.2%,53.4%,2%,6.8%,4.4%,2.5,24.6%,9.8%,35.4%,23.5%,26.2%,9.6,BFY,"BLAKNEY, RODERICK",34.0,,AEK;OLY;MAL,AEK;OLY;UNI,AEK Athens;Olympiacos Piraeus;Unicaja Malaga,https://media-cdn.incrowdsports.com/b51b0af8-ac03-4093-8858-9b4d71830fe7.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
2143,14.0,34.767857142857146,49.1%,53.3%,5.6%,19.9%,12.3%,1.0,11.6%,12.2%,58.2%,7%,38%,23.3,CNQ,"WILLIAMS, CHRIS",24.0,,FRA,FRA,Skyliners Frankfurt,https://media-cdn.incrowdsports.com/75c69af8-9cf4-498d-932e-0b28be2444df.png
2146,41.0,19.14186991869919,53.3%,55.3%,9%,15.5%,12.2%,0.6,8.3%,14.4%,42.1%,22.7%,44%,9.7,ABJ,"MUURSEPP, MARTIN",30.0,,AEK;CSK,AEK;CSK,AEK Athens;CSKA Moscow,https://media-cdn.incrowdsports.com/b51b0af8-ac03-4093-8858-9b4d71830fe7.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
2146,25.0,25.103333333333335,51.1%,57.7%,4.5%,9.9%,7.1%,1.0,15.6%,15.4%,46.4%,11.9%,41.4%,15.1,LSZ,"WASHINGTON, DARIUS",25.0,,ARI;ROM,ARI;ROM,Aris Thessaloniki;Pallacanestro Virtus Roma,https://media-cdn.incrowdsports.com/dffbb68c-00b9-4a19-9e07-d98189caa409.png;https://media-cdn.incrowdsports.com/e5836b62-9939-4063-b5e5-cc2f5804c142.png
2146,39.0,19.841452991452993,56.7%,59.9%,6%,15.2%,10.6%,1.5,10.6%,7.2%,30.2%,45.5%,19.1%,6.0,009664,"WILLIS, DEREK",29.0,https://media-cdn.incrowdsports.com/0b9cdea0-6e57-4257-bcb5-232e9704e702.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
2149,14.0,36.775,52%,58.1%,3.3%,16%,9.7%,1.5,15.7%,10.8%,50.7%,11.2%,42.4%,20.4,AVY,"BIGGS, RALPH",25.0,,OOS,OOS,Basketball Club Oostende,https://media-cdn.incrowdsports.com/b54070c4-f3f6-491b-a77d-a8cb062944de.png
2149,29.0,21.133333333333333,56%,56.2%,6.1%,22.9%,14.4%,1.5,17.9%,11.9%,34.1%,28.6%,27.2%,8.7,007988,"BOLDEN, JONAH",21.0,,TEL,MTA,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2149,31.0,28.631720430107528,49.3%,54.5%,4.5%,11.7%,8%,1.1,14.8%,12.9%,31.4%,31.6%,33.3%,14.0,AOM,"FREEMAN, REGGIE",30.0,,CIB;ZAL,CIB;ZAL,KK Cibona;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
2149,49.0,24.754421768707484,48.1%,51%,2%,12%,6.8%,1.9,24.6%,13%,34.3%,23.5%,18.2%,9.1,CSW,"HAMILTON, JUSTIN",31.0,,SIE;SOP;CHA,MPS;PRO;CHA,Montepaschi Siena;Arka Gdynia;Spirou Charleroi,https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png;https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png;https://media-cdn.incrowdsports.com/fe2c3484-72ab-463e-bda7-587b5e980e37.png
2149,19.0,25.516666666666666,60.8%,59.5%,10.6%,24.2%,17.5%,1.0,10.3%,10.7%,67.6%,0.8%,34.9%,13.2,AXK,"MIKHAILOV, MIKHAIL",30.0,,PEM,PEM,PBC Ural Great Perm,https://media-cdn.incrowdsports.com/09641ca8-beb4-404f-b37b-a6019ab2337c.png
2154,30.0,23.219444444444445,53.1%,57%,8.4%,20.3%,14.4%,0.2,4.8%,20.9%,60.4%,1.1%,47.2%,12.4,BAU,"KOTUROVIC, DEJAN",31.0,,BER;VIR;BAS,BER;VIR;BKN,ALBA Berlin;Virtus Segafredo Bologna;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2155,52.0,23.626923076923074,53.4%,55.7%,3%,9.1%,6%,1.7,23.7%,13.7%,24.1%,32.7%,23%,9.4,AWP,"YILDIRIM, HALUK",39.0,,ULK;GAL,ULK;GSL,Fenerbahce Beko Istanbul;Galatasaray Spor Kulubu,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/d8c1e9ac-0812-4dd7-bdc1-7c482cfb85d4.png
2156,43.0,23.405813953488373,52.5%,56.8%,4.6%,11.1%,7.7%,1.8,13.4%,7.7%,42.7%,29%,22.5%,8.5,001988,"TAYLOR, BRYCE",31.0,,MUN;BAM,BAY;BRO,FC Bayern Munich;Bamberger Basketball GmbH,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/85cdd43a-2bbd-4f73-b8f7-76288a5193cb.png
2157,34.0,22.204411764705885,51.7%,53.1%,10.9%,19.5%,15%,0.6,9.8%,15.7%,64.9%,0.3%,32.4%,9.3,COB,"KOFFI, ALAIN",25.0,,LEM,LMS,Le Mans Sarthe Basket,https://media-cdn.incrowdsports.com/25203b2d-cb6c-4614-926a-e55109f98238.png
2158,66.0,12.451515151515151,58.8%,60.8%,7.6%,16.3%,12.1%,1.2,11.6%,9.9%,27.5%,44.1%,21.8%,4.6,004790,"CORNELIE, PETR",29.0,https://media-cdn.incrowdsports.com/1330e8d5-1022-47e2-8b03-86a512d8f561.png,MAD;MCO,RMB;ASM,Real Madrid;AS Monaco,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
2158,26.0,29.51474358974359,51.6%,56.7%,1.2%,11.1%,6.4%,1.3,19.1%,15.1%,30.1%,27.3%,33.2%,16.3,ACB,"DINKINS, BYRON",34.0,,PER,PER,Peristeri BC,https://media-cdn.incrowdsports.com/743fd646-dc10-4a04-a90f-952e33a143a4.png
2158,66.0,15.21489898989899,53.4%,54.8%,6.2%,16.9%,11.4%,1.0,8%,8.2%,32.1%,46.5%,15%,5.1,005881,"GABRIEL, KENNY",28.0,https://media-cdn.incrowdsports.com/f8f87632-571c-444e-955a-72949427c44f.png,KSK;PAN,KSK;PAO,Karsiyaka Spor Kulubu;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/d4b8a6ca-e46f-4fc2-acc2-5cc7368f7a88.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
2158,32.0,20.525520833333335,52.4%,55.7%,7.3%,19.7%,13.4%,1.2,16.5%,13.5%,54.4%,7.5%,30%,10.4,003960,"INGLIS, DAMIEN",28.0,https://media-cdn.incrowdsports.com/d3a3524b-3710-4ede-b9b0-d32178fd6fa6.png,PAM,VBC,Valencia Basket,https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
2158,21.0,29.107142857142858,50.2%,58.1%,1.5%,7.7%,4.8%,0.9,15.5%,16.9%,46%,8.9%,52.1%,20.3,DIL,"PACK, ROBERT",35.0,,PAM;ZAL,VBC;ZAL,Valencia Basket;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
2158,70.0,14.629761904761903,51.7%,56.6%,4.1%,11.3%,7.8%,0.7,8.5%,12.7%,39%,27.5%,42%,6.2,002582,"TOUPANE, AXEL",26.0,https://media-cdn.incrowdsports.com/06aa4aa3-1b9d-4479-8c92-3e27679196c2.png,STR;ZAL;OLY,SIG;ZAL;OLY,Strasbourg Illkirch-Graffenstaden Basket;Zalgiris Kaunas;Olympiacos Piraeus,https://media-cdn.incrowdsports.com/554f980e-fded-4943-ab5b-541f1f36f6a9.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
2164,35.0,22.605238095238093,54.8%,56.4%,2.2%,7.7%,4.8%,1.7,17.9%,10.6%,33.4%,35.3%,9.5%,13.5,005002,"SMITH, JAMAR",28.0,,BAM;LMG;MAL,BRO;LIM;UNI,Bamberger Basketball GmbH;Limoges Cercle Saint-Pierre;Unicaja Malaga,https://media-cdn.incrowdsports.com/85cdd43a-2bbd-4f73-b8f7-76288a5193cb.png;https://media-cdn.incrowdsports.com/bb6b25c9-7720-4603-96c8-f5f6205e8a19.png;https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
2165,22.0,27.62348484848485,50.6%,55.5%,5.5%,15.4%,10.2%,1.3,17.2%,13.2%,34.1%,22.3%,53.3%,13.5,006196,"CARTER, JUSTIN",28.0,,GAL;KSK,GSL;KSK,Galatasaray Spor Kulubu;Karsiyaka Spor Kulubu,https://media-cdn.incrowdsports.com/d8c1e9ac-0812-4dd7-bdc1-7c482cfb85d4.png;https://media-cdn.incrowdsports.com/d4b8a6ca-e46f-4fc2-acc2-5cc7368f7a88.png
2165,48.0,15.132291666666667,63.6%,65%,6.9%,12.2%,9.5%,1.2,9.9%,8%,29.1%,47.3%,17%,6.7,011085,"ROGKAVOPOULOS, NIKOLAOS",23.0,https://media-cdn.incrowdsports.com/ea3e07f1-6e57-4af7-9b3c-cdefa3123e4d.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2165,113.0,11.9452802359882,59.2%,62.1%,2.3%,7.3%,4.8%,1.4,19.8%,14.3%,23.7%,36.3%,21.9%,4.5,BGV,"VIALTSEV, EGOR",35.0,https://media-cdn.incrowdsports.com/8dad02e7-acdc-41cf-a7ac-9837fdb70c27.png,CSK;KHI,CSK;KHI,CSKA Moscow;BC Khimki,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/04bd9ac1-e8ed-4b35-8878-272596e5c7d6.png
2165,42.0,25.402380952380955,54.7%,58.3%,2.5%,6.9%,4.8%,1.8,21.8%,12.1%,35%,22.9%,32.2%,10.1,JQE,"WISNIEWSKI, ANDREW",29.0,,CIB;TEL;IST,CIB;MAC;EFS,KK Cibona;Maccabi Playtika Tel Aviv;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
2169,37.0,18.26891891891892,57.9%,60.3%,7%,17.7%,12%,1.5,11.9%,7.7%,37.8%,35%,23.6%,7.7,005199,"ABROMAITIS, TIM",30.0,https://media-cdn.incrowdsports.com/73a3c135-6589-448c-855a-f6ec58720821.png,STR;DYR,SIG;ZEN,Strasbourg Illkirch-Graffenstaden Basket;Zenit St Petersburg,https://media-cdn.incrowdsports.com/554f980e-fded-4943-ab5b-541f1f36f6a9.png;https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png
2169,57.0,18.93450292397661,58.1%,62.1%,5.4%,11.5%,8.4%,1.0,13.6%,14.1%,24.8%,39.4%,28.5%,6.7,000326,"KANGUR, KRISTJAN",33.0,,ASV;SIE;MIL;BAS,ASV;MPS;EA7;LBO,LDLC ASVEL Villeurbanne;Montepaschi Siena;EA7 Emporio Armani Milan;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2169,33.0,27.916666666666668,46.4%,50.9%,3.3%,11.7%,7.3%,0.8,10%,12.9%,39%,29.7%,27.7%,12.7,KDU,"TREPAGNIER, JEFF",27.0,,ULK;NAP,ULK;NAP,Fenerbahce Beko Istanbul;Napoli Basket,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/b4a949f1-f001-4da0-8ac3-69467a14791b.png
2172,23.0,28.367391304347827,64.4%,65.8%,9.3%,15.2%,12.4%,1.0,12.8%,12.8%,48.1%,17.2%,31.3%,10.8,KOK,"CAMPBELL, ERIC",32.0,,LEM;ASV,LMS;ASV,Le Mans Sarthe Basket;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/25203b2d-cb6c-4614-926a-e55109f98238.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
2173,81.0,15.34135802469136,56%,61.6%,1.3%,7.4%,4.4%,1.3,24.9%,18.7%,9.1%,39.3%,37.4%,6.7,AZB,"FAUTHOUX, FREDERIC",49.0,,PAU;ASV,PAU;ASV,Elan Bearnais Pau-Lacq-Orthez;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
2173,14.0,33.90595238095238,53.7%,57%,9%,15.2%,11.8%,0.7,6.8%,9.9%,46.3%,25.8%,34.9%,23.0,TEU,"SALYERS, MARC",28.0,,ROA,ROA,Chorale Roanne Basket,https://media-cdn.incrowdsports.com/ed311620-bcfb-4d25-8a84-60d2ce6c7390.png
2173,24.0,28.205555555555552,47.2%,55%,11%,19.4%,15.2%,0.4,9%,21.4%,50.4%,4.5%,61%,14.8,JXK,"WRIGHT, BRENT",32.0,,CIB;CHA,CIB;CHA,KK Cibona;Spirou Charleroi,https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/fe2c3484-72ab-463e-bda7-587b5e980e37.png
2176,108.0,12.715123456790124,56.5%,57.4%,5.3%,8.8%,7%,1.0,6.3%,6%,36.4%,48%,8.8%,4.0,004197,"OUATTARA, YAKUBA",32.0,https://media-cdn.incrowdsports.com/3b0339f7-a2f5-4094-bb9c-2095f50d8194.png,CHL;MCO;PRS,ELA;ASM;PBB,Elan Sportif Chalonnais;AS Monaco;Paris Basketball,https://media-cdn.incrowdsports.com/ce981523-5c54-4fab-8a3d-90c527eb9627.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
2177,25.0,24.784666666666666,52.4%,57.1%,12.1%,19.5%,15.6%,0.4,4.9%,13.6%,64.3%,0%,60.6%,10.6,KSH,"GAINES, CHARLES",27.0,,JOV;TEL,CJB;MAC,Club Joventut Badalona;Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2178,25.0,25.75,51.7%,59%,5%,12.6%,9.1%,0.7,8.4%,12.7%,48.2%,18.2%,43%,13.9,AIG,"DAINEKO, VALERI",31.0,,PAO;PEM,PBC;PEM,PAOK BC;PBC Ural Great Perm,https://media-cdn.incrowdsports.com/b74f8a63-709a-469a-8c3e-9431c2b024a7.png;https://media-cdn.incrowdsports.com/09641ca8-beb4-404f-b37b-a6019ab2337c.png
2178,26.0,32.60705128205128,58%,61.9%,0.9%,8.1%,4.5%,1.2,18.5%,15.2%,26.4%,33.5%,24%,18.5,COH,"PRICE, HOLLIS",29.0,,LIE;MIL,LIE;MIL,Rytas Vilnius;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2180,31.0,23.638709677419353,49.2%,55%,4.6%,13.5%,9.1%,1.1,19.7%,18.1%,37.5%,15.2%,40.9%,12.1,KOH,"BATUM, NICOLAS",23.0,,LEM;NAN,LMS;SLU,Le Mans Sarthe Basket;Stade Lorrain Universite Club Nancy Basket,https://media-cdn.incrowdsports.com/25203b2d-cb6c-4614-926a-e55109f98238.png;https://media-cdn.incrowdsports.com/c14fdcc4-5076-49e3-85e9-32d2eaa2c67b.png
2180,49.0,21.76530612244898,51.3%,56.4%,5.2%,14.6%,9.8%,1.1,20.6%,19.3%,37.5%,11.9%,49.7%,7.7,KNS,"JOMANTAS, ARTURAS",27.0,,LIE,LIE,Rytas Vilnius,https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png
2182,45.0,25.49925925925926,45.5%,51.6%,0.8%,7.5%,4.3%,1.7,22.4%,13.5%,34.1%,22.3%,31.4%,13.2,CQD,"CUMMINGS, VONTEEGO",31.0,,PAR;TEL,PAR;MAC,Partizan Mozzart Bet Belgrade;Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2182,30.0,31.276666666666664,47.4%,50.8%,2.4%,10.7%,6.6%,1.7,22.7%,13.6%,43.5%,12.9%,29.3%,15.7,LIZ,"MILES, AARON",25.0,,PAU;NIO,PAU;PNI,Elan Bearnais Pau-Lacq-Orthez;Panionios BC,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png;https://media-cdn.incrowdsports.com/5f64c239-cf4f-4c16-8952-039e709b5474.png
2182,82.0,13.397967479674797,57.7%,59.8%,3.9%,13.1%,8.6%,0.7,9.4%,14%,37%,34.8%,15%,4.5,003482,"NICHOLS, DEMETRIS",32.0,,CSK;PAN,CSK;PAO,CSKA Moscow;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
2182,70.0,14.368333333333332,50.5%,52%,10.2%,18.7%,14.4%,0.3,5.8%,17%,65.4%,1.4%,35.5%,6.1,BBH,"POLJAK, JOSKO",27.0,,CSK;CIB;LJU,CSK;CIB;LJU,CSKA Moscow;KK Cibona;KK Cedevita Olimpija,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png
2186,49.0,16.48843537414966,53.1%,54%,12.3%,18.4%,15.6%,0.3,4.9%,17.8%,53.4%,10.4%,48.1%,6.7,BBW,"VAREJAO, ANDERSON",21.0,,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
2187,19.0,28.89736842105263,47.3%,57.1%,5.4%,12.4%,8.8%,1.0,9.1%,9.1%,36.5%,25.1%,74.5%,15.7,KRD,"GALLINARI, DANILO",23.0,,MIL,MIL,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2187,46.0,23.812318840579707,50.1%,55.8%,1.7%,6.6%,4.2%,0.9,16.4%,18.2%,33.7%,21.6%,41.9%,13.4,APL,"MULAOMEROVIC, DAMIR",37.0,,PAN;MAD;OLY;CIB;ZAG,PAO;RMD;OLY;CIB;ZAG,Panathinaikos AKTOR Athens;Real Madrid;Olympiacos Piraeus;KK Cibona;KK Zagreb,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/766470c6-ddb5-438a-a1b0-89c2f0f9406a.png
2189,70.0,13.765952380952381,51.5%,51.4%,13.6%,20.6%,17%,0.5,9%,19%,64.1%,0%,28.2%,4.6,011941,"GILLESPIE, FREDDIE",27.0,https://media-cdn.incrowdsports.com/8ea99782-0bb1-42b5-b330-d9b629c19654.png,MUN;RED;MIL,BAY;CZV;EA7,FC Bayern Munich;Crvena Zvezda Meridianbet Belgrade;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2189,20.0,25.258333333333333,49.3%,55.6%,2.1%,13.7%,7.9%,2.9,26.7%,9.1%,43%,13.8%,29.6%,18.1,013369,"JONES, CARLIK",27.0,https://media-cdn.incrowdsports.com/613ad222-b178-42f5-af77-75c2e22552a7.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
2191,33.0,21.002525252525253,53.6%,55.7%,4.8%,13.4%,9.2%,1.5,23.3%,15.1%,37.9%,19.2%,17.8%,13.4,012742,"DOZIER JR, PERRY",27.0,https://media-cdn.incrowdsports.com/4997cc73-0024-4ac2-a1f4-cb1768ba12f2.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
2191,70.0,11.946666666666667,55.1%,60.9%,5.9%,11.2%,8.8%,1.4,20.2%,14.3%,45.3%,5.4%,66.5%,5.3,AOX,"SHELEF, GUR",30.0,,TEL,MAC,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2193,98.0,8.42482993197279,51.8%,57%,8.7%,16.1%,12.7%,0.6,8.4%,13.7%,58.3%,0%,76.4%,3.4,JGM,"GREEN, YANIV",30.0,,TEL,MAC,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2194,116.0,12.25933908045977,40.3%,43.1%,3.4%,11%,7.3%,1.5,22.9%,15.4%,33.6%,21.9%,25.2%,6.0,JAN,"PONKRASHOV, ANTON",34.0,https://media-cdn.incrowdsports.com/3cb4b2de-ae45-42ab-b9dd-7e51e1c54867.png,CSK;TIV;UNK;DYR;KHI,CSK;LOK;UNK;ZEN;KHI,CSKA Moscow;Lokomotiv Kuban;UNICS Kazan;Zenit St Petersburg;BC Khimki,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png;https://media-cdn.incrowdsports.com/70b00b96-e98a-42ba-9997-39d70a895157.png;https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png;https://media-cdn.incrowdsports.com/04bd9ac1-e8ed-4b35-8878-272596e5c7d6.png
2195,43.0,21.88294573643411,48.2%,52.4%,5%,19.3%,11.8%,1.0,13.2%,12.6%,51.4%,15.7%,24.2%,8.5,007050,"CLARKE, COTY",26.0,https://media-cdn.incrowdsports.com/cbf0dfd6-61de-4900-8307-1e689951e2a6.png,UNK;BUD,UNK;BUD,UNICS Kazan;KK Buducnost,https://media-cdn.incrowdsports.com/70b00b96-e98a-42ba-9997-39d70a895157.png;https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png
2196,37.0,27.32972972972973,43.2%,47.9%,9%,19.6%,14.3%,0.7,13.6%,18.2%,35.6%,21.8%,43%,12.2,TFU,"ROBERTS, LAWRENCE",28.0,,OLY;PAR;IST,OLY;PAR;EFS,Olympiacos Piraeus;Partizan Mozzart Bet Belgrade;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
2197,61.0,20.214480874316937,52.8%,55.8%,2.4%,11.5%,6.9%,0.9,9%,10.5%,25.5%,49.2%,17.5%,9.3,003458,"BERTANS, DAVIS",23.0,,LJU;PAR;BAS,UOL;PAR;LBO,KK Cedevita Olimpija;Partizan Mozzart Bet Belgrade;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2197,56.0,18.942559523809525,57.7%,59.6%,6.1%,15.8%,11.1%,1.3,14%,10.9%,26.9%,42.3%,19%,6.4,005162,"PETWAY, BRENT",30.0,,OLY;SAS,OLY;DSS,Olympiacos Piraeus;Polisportiva Dinamo,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/f2916aea-9c1a-46ff-aa3a-04765cb2a60e.png
