Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,1,1,159,PAN,P011204,"GRANT, JERIAN",2FGM,Two Pointer,2,-112,94,B,0,0,0,9,01:06,13,24,20241003170254
2024,RS,1,1,160,BER,P008173,"SPAGNOLO, MATTEO",2FGM,Two Pointer,2,-301,219,D,0,0,0,9,01:00,15,24,20241003170301
2024,RS,1,1,168,PAN,P005353,"YURTSEVEN, OMER",2FGM,Two Pointer,2,0,25,A,0,0,0,10,00:38,15,26,20241003170346
2024,RS,1,1,170,BER,P008062,"MCDOWELL-WHITE, WILL",2FGM,Two Pointer,2,-62,106,B,0,0,0,10,00:16,17,26,20241003170408
2024,RS,1,1,172,PAN,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,276,671,I,0,0,0,10,00:06,17,26,20241003170418
2024,RS,1,1,177,BER,P012604,"WILLIAMS , TREVION",2FGA,Missed Two Pointer,0,-56,106,B,0,0,0,11,09:40,17,26,20241003170721
2024,RS,1,1,179,PAN,P005353,"YURTSEVEN, OMER",2FGM,Two Pointer,2,81,81,C,0,0,0,11,09:18,17,28,20241003170743
2024,RS,1,1,182,BER,P012604,"WILLIAMS , TREVION",3FGM,Three Pointer,3,238,677,I,0,0,0,12,08:59,20,28,20241003170803
2024,RS,1,1,184,PAN,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,138,112,C,0,0,0,12,08:38,20,28,20241003170825
2024,RS,1,1,188,PAN,P001926,"SLOUKAS, KOSTAS",2FGM,Two Pointer,2,75,69,C,0,0,1,12,08:15,20,30,20241003170847
2024,RS,1,1,190,BER,P008062,"MCDOWELL-WHITE, WILL",3FGM,Three Pointer,3,-439,639,H,0,0,0,13,07:55,23,30,20241003170908
2024,RS,1,1,191,PAN,P005353,"YURTSEVEN, OMER",2FGM,Two Pointer,2,6,18,A,0,0,0,13,07:29,23,32,20241003170934
2024,RS,1,1,193,BER,P011934,"WETZELL, YANNI",2FGM,Two Pointer,2,-6,6,A,0,0,0,13,07:15,25,32,20241003170948
2024,RS,1,1,195,PAN,P012712,"HERNANGOMEZ, JUANCHO",3FGM,Three Pointer,3,-282,652,H,0,0,0,13,07:00,25,35,20241003171004
2024,RS,1,1,207,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-244,671,H,0,0,0,14,06:16,25,35,20241003171117
2024,RS,1,1,209,PAN,P011204,"GRANT, JERIAN",2FGA,Missed Two Pointer,0,219,439,G,0,0,0,14,06:05,25,35,20241003171129
2024,RS,1,1,212,BER,P008062,"MCDOWELL-WHITE, WILL",2FGM,Two Pointer,2,94,62,C,0,0,0,15,05:51,27,35,20241003171145
2024,RS,1,1,215,PAN,P011204,"GRANT, JERIAN",2FGA,Missed Two Pointer,0,-18,432,F,0,0,0,15,05:38,27,35,20241003171219
2024,RS,1,1,219,PAN,P011204,"GRANT, JERIAN",2FGM,Two Pointer,2,-106,75,B,1,0,1,15,05:28,27,37,20241003171229
2024,RS,1,1,221,BER,P011631,"RAPIEQUE, ELIAS",2FGM,Two Pointer,2,-69,56,B,0,0,0,15,05:09,29,37,20241003171248
2024,RS,1,1,223,PAN,P012712,"HERNANGOMEZ, JUANCHO",3FGA,Missed Three Pointer,0,-627,301,H,0,0,0,16,04:47,29,37,20241003171310
2024,RS,1,1,225,BER,P012721,"BEAN, JUSTIN",3FGM,Three Pointer,3,-564,445,H,0,0,0,16,04:24,32,37,20241003171334
2024,RS,1,1,239,BER,P011631,"RAPIEQUE, ELIAS",3FGA,Missed Three Pointer,0,-514,451,H,0,0,0,17,03:54,32,37,20241003171559
2024,RS,1,1,241,PAN,P004088,"OSMAN, CEDI",3FGM,Three Pointer,3,470,570,I,0,0,0,17,03:35,32,40,20241003171619
2024,RS,1,1,243,BER,P007025,"MATTISSECK, JONAS",3FGA,Missed Three Pointer,0,238,677,I,0,0,0,17,03:05,32,40,20241003171649
2024,RS,1,1,248,PAN,P003842,"LESSORT, MATHIAS",2FGM,Two Pointer,2,-12,6,A,0,0,0,18,02:57,32,42,20241003171658
2024,RS,1,1,254,PAN,P003842,"LESSORT, MATHIAS",3FGA,Missed Three Pointer,0,326,646,I,0,0,0,18,02:27,32,42,20241003172000
2024,RS,1,1,256,BER,P011631,"RAPIEQUE, ELIAS",3FGA,Missed Three Pointer,0,414,583,I,0,0,0,18,02:04,32,42,20241003172010
2024,RS,1,1,265,PAN,P002328,"GRIGONIS, MARIUS",3FGA,Missed Three Pointer,0,539,514,I,0,0,0,19,01:49,32,42,20241003172110
2024,RS,1,1,267,BER,P006919,"OLINDE, LOUIS",3FGA,Missed Three Pointer,0,-514,526,H,0,0,0,19,01:40,32,42,20241003172119
2024,RS,1,1,269,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,200,414,G,0,0,0,19,01:29,32,42,20241003172130
2024,RS,1,1,271,BER,P010791,"KOUMADJE, KHALIFA",2FGM,Two Pointer,2,-31,138,B,0,0,0,19,01:18,34,42,20241003172142
2024,RS,1,1,274,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,213,715,I,0,0,0,20,00:54,34,45,20241003172204
2024,RS,1,1,275,BER,P012604,"WILLIAMS , TREVION",3FGA,Missed Three Pointer,0,489,508,I,0,0,0,20,00:40,34,45,20241003172218
2024,RS,1,1,277,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,25,119,C,0,0,0,20,00:33,34,45,20241003172228
2024,RS,1,1,285,PAN,P009622,"BROWN, LORENZO",2FGA,Missed Two Pointer,0,238,445,G,0,0,0,20,00:25,34,45,20241003172311
2024,RS,1,1,287,BER,P008173,"SPAGNOLO, MATTEO",3FGA,Missed Three Pointer,0,432,545,I,0,0,0,20,00:06,34,45,20241003172330
2024,RS,1,1,289,BER,P006919,"OLINDE, LOUIS",2FGA,Missed Two Pointer,0,100,119,C,0,0,0,20,00:00,34,45,20241003172336
2024,RS,1,1,291,BER,P012604,"WILLIAMS , TREVION",2FGM,Two Pointer,2,6,69,C,0,1,0,20,00:00,36,45,20241003172345
2024,RS,1,1,302,BER,P008780,"HERMANNSSON, MARTIN",2FGM,Two Pointer,2,106,69,C,0,0,0,21,09:45,38,45,20241003173927
2024,RS,1,1,304,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,150,307,E,0,0,0,21,09:21,38,45,20241003173951
2024,RS,1,1,306,PAN,P002328,"GRIGONIS, MARIUS",3FGA,Missed Three Pointer,0,-470,552,H,0,0,0,21,09:08,38,45,20241003174005
2024,RS,1,1,311,PAN,P003842,"LESSORT, MATHIAS",2FGM,Two Pointer,2,-75,75,B,0,0,1,22,08:40,38,47,20241003174115
2024,RS,1,1,313,BER,P008780,"HERMANNSSON, MARTIN",2FGA,Missed Two Pointer,0,-25,332,D,0,0,0,22,08:21,38,47,20241003174134
2024,RS,1,1,320,PAN,P003842,"LESSORT, MATHIAS",2FGM,Two Pointer,2,6,6,A,0,0,0,23,07:50,38,49,20241003174251
2024,RS,1,1,322,BER,P006919,"OLINDE, LOUIS",3FGA,Missed Three Pointer,0,-376,602,H,0,0,0,23,07:35,38,49,20241003174305
2024,RS,1,1,324,BER,P007025,"MATTISSECK, JONAS",3FGA,Missed Three Pointer,0,426,589,I,0,0,0,23,07:30,38,49,20241003174310
2024,RS,1,1,328,PAN,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,-526,545,H,0,0,0,23,07:03,38,49,20241003174500
2024,RS,1,1,331,BER,P006919,"OLINDE, LOUIS",2FGM,Two Pointer,2,0,6,A,0,0,0,24,06:57,40,49,20241003174506
2024,RS,1,1,334,PAN,P002328,"GRIGONIS, MARIUS",3FGA,Missed Three Pointer,0,-407,608,H,0,0,0,24,06:37,40,49,20241003174525
2024,RS,1,1,339,BER,P008780,"HERMANNSSON, MARTIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:34,41,49,20241003174726
2024,RS,1,1,340,BER,P008780,"HERMANNSSON, MARTIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:34,42,49,20241003174742
2024,RS,1,1,345,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:21,42,50,20241003174838
2024,RS,1,1,346,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:21,42,51,20241003174846
2024,RS,1,1,347,BER,P011934,"WETZELL, YANNI",2FGA,Missed Two Pointer,0,163,106,C,0,0,0,24,06:00,42,51,20241003174910
2024,RS,1,1,350,PAN,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,-533,476,H,0,0,0,25,05:51,42,51,20241003174920
2024,RS,1,1,354,BER,P010791,"KOUMADJE, KHALIFA",2FGA,Missed Two Pointer,0,119,138,C,0,0,0,25,05:35,42,51,20241003174938
2024,RS,1,1,356,BER,P010791,"KOUMADJE, KHALIFA",2FGM,Two Pointer,2,100,94,C,0,1,0,25,05:30,44,51,20241003174942
2024,RS,1,1,357,PAN,P004088,"OSMAN, CEDI",3FGA,Missed Three Pointer,0,-702,12,H,0,0,0,25,05:15,44,51,20241003174957
2024,RS,1,1,366,BER,P008780,"HERMANNSSON, MARTIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,25,05:06,45,51,20241003175056
2024,RS,1,1,368,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,81,106,C,0,0,0,26,04:51,45,51,20241003175114
2024,RS,1,1,370,BER,P010791,"KOUMADJE, KHALIFA",2FGM,Two Pointer,2,0,18,A,0,0,0,26,04:41,47,51,20241003175124
2024,RS,1,1,372,PAN,P004088,"OSMAN, CEDI",3FGA,Missed Three Pointer,0,-439,621,H,0,0,0,26,04:16,47,51,20241003175149
2024,RS,1,1,375,BER,P006919,"OLINDE, LOUIS",3FGA,Missed Three Pointer,0,-363,608,H,0,0,0,27,03:56,47,51,20241003175209
2024,RS,1,1,377,PAN,P004088,"OSMAN, CEDI",2FGM,Two Pointer,2,-75,62,B,1,0,0,27,03:50,47,53,20241003175215
2024,RS,1,1,381,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,0,106,B,0,0,1,27,03:30,47,55,20241003175239
2024,RS,1,1,393,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,27,03:30,47,56,20241003175503
2024,RS,1,1,396,BER,P008780,"HERMANNSSON, MARTIN",2FGM,Two Pointer,2,144,388,E,0,0,0,27,03:15,49,56,20241003175531
2024,RS,1,1,398,PAN,P003842,"LESSORT, MATHIAS",2FGA,Missed Two Pointer,0,-257,319,D,0,0,0,28,02:56,49,56,20241003175550
2024,RS,1,1,400,BER,P008780,"HERMANNSSON, MARTIN",3FGM,Three Pointer,3,445,595,I,0,0,0,28,02:34,52,56,20241003175613
2024,RS,1,1,402,PAN,P009622,"BROWN, LORENZO",3FGA,Missed Three Pointer,0,671,112,I,0,0,0,28,02:06,52,56,20241003175642
2024,RS,1,1,411,BER,P008173,"SPAGNOLO, MATTEO",2FGM,Two Pointer,2,-43,156,B,0,0,0,29,01:40,54,56,20241003175732
2024,RS,1,1,412,PAN,P009622,"BROWN, LORENZO",2FGM,Two Pointer,2,-94,81,B,0,0,0,29,01:22,54,58,20241003175750
2024,RS,1,1,417,PAN,P009622,"BROWN, LORENZO",FTM,Free Throw In,1,-1,-1, ,0,0,0,29,01:23,54,59,20241003175824
2024,RS,1,1,421,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-545,470,H,0,0,0,30,00:59,54,59,20241003175855
2024,RS,1,1,424,PAN,P012712,"HERNANGOMEZ, JUANCHO",3FGM,Three Pointer,3,545,451,I,0,0,1,30,00:32,54,62,20241003175933
2024,RS,1,1,428,BER,P008062,"MCDOWELL-WHITE, WILL",3FGM,Three Pointer,3,476,545,I,0,0,0,30,00:06,57,62,20241003180023
2024,RS,1,1,436,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-6,376,D,0,0,0,31,09:40,57,64,20241003180311
2024,RS,1,1,437,BER,P008173,"SPAGNOLO, MATTEO",3FGA,Missed Three Pointer,0,326,664,I,0,0,0,31,09:20,57,64,20241003180331
2024,RS,1,1,439,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,401,37,E,0,0,0,31,09:03,57,66,20241003180348
2024,RS,1,1,441,BER,P008173,"SPAGNOLO, MATTEO",2FGA,Missed Two Pointer,0,100,100,C,0,0,0,32,08:48,57,66,20241003180403
2024,RS,1,1,443,BER,P011934,"WETZELL, YANNI",2FGA,Missed Two Pointer,0,87,106,C,0,0,0,32,08:34,57,66,20241003180418
2024,RS,1,1,445,PAN,P012712,"HERNANGOMEZ, JUANCHO",2FGM,Two Pointer,2,18,18,A,0,0,0,32,08:28,57,68,20241003180423
2024,RS,1,1,446,BER,P012604,"WILLIAMS , TREVION",3FGA,Missed Three Pointer,0,138,708,I,0,0,0,32,08:13,57,68,20241003180439
2024,RS,1,1,451,PAN,P012712,"HERNANGOMEZ, JUANCHO",2FGA,Missed Two Pointer,0,-100,238,D,0,0,0,33,07:49,57,68,20241003180522
2024,RS,1,1,457,BER,P008062,"MCDOWELL-WHITE, WILL",3FGA,Missed Three Pointer,0,-671,269,H,0,0,0,33,07:32,57,68,20241003180629
2024,RS,1,1,459,BER,P008780,"HERMANNSSON, MARTIN",3FGA,Missed Three Pointer,0,250,702,I,0,0,0,33,07:32,57,68,20241003180635
2024,RS,1,1,462,PAN,P011204,"GRANT, JERIAN",3FGM,Three Pointer,3,401,608,I,0,0,0,34,06:59,57,71,20241003180716
2024,RS,1,1,464,BER,P008062,"MCDOWELL-WHITE, WILL",3FGM,Three Pointer,3,401,639,I,0,0,0,34,06:31,60,71,20241003180744
2024,RS,1,1,466,PAN,P005353,"YURTSEVEN, OMER",2FGM,Two Pointer,2,181,43,C,0,0,0,34,06:14,60,73,20241003180800
2024,RS,1,1,471,BER,P012604,"WILLIAMS , TREVION",3FGM,Three Pointer,3,307,690,I,0,0,0,35,05:55,63,73,20241003181013
2024,RS,1,1,473,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,12,138,C,0,0,0,35,05:36,63,73,20241003181035
2024,RS,1,1,483,BER,P007025,"MATTISSECK, JONAS",3FGM,Three Pointer,3,401,602,I,0,0,0,35,05:19,66,73,20241003181125
2024,RS,1,1,486,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-169,708,H,0,0,0,36,04:52,66,73,20241003181152
2024,RS,1,1,488,BER,P012721,"BEAN, JUSTIN",2FGM,Two Pointer,2,-69,69,B,1,0,0,36,04:45,68,73,20241003181200
2024,RS,1,1,496,PAN,P012712,"HERNANGOMEZ, JUANCHO",3FGM,Three Pointer,3,-564,470,H,0,0,0,36,04:29,68,76,20241003181418
2024,RS,1,1,498,BER,P006919,"OLINDE, LOUIS",3FGA,Missed Three Pointer,0,577,476,I,0,0,0,36,04:20,68,76,20241003181426
2024,RS,1,1,500,PAN,P001926,"SLOUKAS, KOSTAS",3FGM,Three Pointer,3,-351,614,H,0,0,0,36,04:08,68,79,20241003181439
2024,RS,1,1,503,BER,P007025,"MATTISSECK, JONAS",3FGA,Missed Three Pointer,0,514,539,I,0,0,0,37,03:41,68,79,20241003181651
2024,RS,1,1,505,BER,P010791,"KOUMADJE, KHALIFA",2FGM,Two Pointer,2,12,25,A,0,1,0,37,03:32,70,79,20241003181700
2024,RS,1,1,506,PAN,P011204,"GRANT, JERIAN",3FGA,Missed Three Pointer,0,564,426,I,0,0,0,37,03:14,70,79,20241003181718
2024,RS,1,1,509,BER,P012604,"WILLIAMS , TREVION",3FGM,Three Pointer,3,301,683,I,0,0,0,38,02:58,73,79,20241003181735
2024,RS,1,1,514,BER,P006919,"OLINDE, LOUIS",FTM,Free Throw In,1,-1,-1, ,0,0,1,38,02:17,74,79,20241003181906
2024,RS,1,1,517,BER,P006919,"OLINDE, LOUIS",FTM,Free Throw In,1,-1,-1, ,0,0,1,38,02:17,75,79,20241003181933
2024,RS,1,1,518,PAN,P001926,"SLOUKAS, KOSTAS",3FGM,Three Pointer,3,-614,370,H,0,0,0,38,02:01,75,82,20241003181953
2024,RS,1,1,521,BER,P012604,"WILLIAMS , TREVION",3FGA,Missed Three Pointer,0,131,740,I,0,0,0,39,01:39,75,82,20241003182014
2024,RS,1,1,526,PAN,P011204,"GRANT, JERIAN",3FGM,Three Pointer,3,-533,501,H,0,0,1,39,01:19,75,85,20241003182125
2024,RS,1,1,528,BER,P008780,"HERMANNSSON, MARTIN",2FGM,Two Pointer,2,31,156,C,0,0,0,39,01:12,77,85,20241003182135
2024,RS,1,1,532,PAN,P001926,"SLOUKAS, KOSTAS",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:55,77,86,20241003182228
2024,RS,1,1,533,PAN,P001926,"SLOUKAS, KOSTAS",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:55,77,87,20241003182246
2024,RS,1,1,536,BER,P012604,"WILLIAMS , TREVION",3FGA,Missed Three Pointer,0,526,526,I,0,0,0,40,00:44,77,87,20241003182320
2024,RS,1,1,538,PAN,P003842,"LESSORT, MATHIAS",3FGA,Missed Three Pointer,0,-175,708,H,0,0,0,40,00:19,77,87,20241003182346
2024,RS,1,1,546,PAN,P012712,"HERNANGOMEZ, JUANCHO",3FGA,Missed Three Pointer,0,508,570,I,0,0,0,40,00:01,77,87,20241003182443
2024,RS,1,2,27,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-75,81,B,0,0,0,1,09:51,2,0,20241003170308
2024,RS,1,2,30,MCO,PLCZ,"MOTIEJUNAS, DONATAS",3FGA,Missed Three Pointer,0,388,652,I,0,0,0,1,09:13,2,0,20241003170346
2024,RS,1,2,35,MCO,P011226,"DIALLO, ALPHA",FTM,Free Throw In,1,-1,-1, ,0,1,1,1,09:13,3,0,20241003170428
2024,RS,1,2,36,MIL,P001392,"CAUSEUR, FABIEN",2FGA,Missed Two Pointer,0,50,276,E,0,0,0,1,09:03,3,0,20241003170445
2024,RS,1,2,41,MIL,P008985,"BOLMARO, LEANDRO",3FGA,Missed Three Pointer,0,363,702,I,0,0,0,2,08:51,3,0,20241003170508
2024,RS,1,2,43,MCO,P002581,"JAITEH, MAM",2FGM,Two Pointer,2,-87,232,D,0,0,0,2,08:30,5,0,20241003170547
2024,RS,1,2,45,MIL,P007831,"SHIELDS, SHAVON",2FGA,Missed Two Pointer,0,69,539,G,0,0,0,2,08:13,5,0,20241003170604
2024,RS,1,2,47,MCO,P011226,"DIALLO, ALPHA",2FGA,Missed Two Pointer,0,6,181,C,0,0,0,2,08:03,5,0,20241003170615
2024,RS,1,2,55,MCO,P005763,"KORKMAZ, FURKAN",3FGA,Missed Three Pointer,0,-476,545,H,0,0,0,3,07:26,5,0,20241003170723
2024,RS,1,2,57,MIL,P001392,"CAUSEUR, FABIEN",2FGA,Missed Two Pointer,0,62,181,C,0,0,0,3,07:20,5,0,20241003170729
2024,RS,1,2,59,MIL,P011199,"NEBO, JOSH",2FGA,Missed Two Pointer,0,119,269,E,0,0,0,3,07:16,5,0,20241003170733
2024,RS,1,2,61,MCO,P005763,"KORKMAZ, FURKAN",2FGM,Two Pointer,2,-62,200,B,1,0,0,3,07:10,7,0,20241003170739
2024,RS,1,2,64,MIL,P008985,"BOLMARO, LEANDRO",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:00,7,1,20241003170824
2024,RS,1,2,65,MIL,P008985,"BOLMARO, LEANDRO",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:00,7,2,20241003170841
2024,RS,1,2,67,MCO,P002581,"JAITEH, MAM",2FGM,Two Pointer,2,12,200,C,0,0,0,4,06:43,9,2,20241003170910
2024,RS,1,2,72,MCO,PLCZ,"MOTIEJUNAS, DONATAS",2FGA,Missed Two Pointer,0,-363,125,D,0,0,0,4,06:13,9,2,20241003171006
2024,RS,1,2,77,MIL,P000796,"MIROTIC, NIKOLA",3FGA,Missed Three Pointer,0,-69,846,H,0,0,0,5,05:53,9,2,20241003171049
2024,RS,1,2,79,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-119,232,D,0,0,0,5,05:28,11,2,20241003171128
2024,RS,1,2,80,MIL,P000796,"MIROTIC, NIKOLA",3FGA,Missed Three Pointer,0,633,483,I,0,0,0,5,05:04,11,2,20241003171152
2024,RS,1,2,94,MIL,P007831,"SHIELDS, SHAVON",2FGA,Missed Two Pointer,0,138,288,E,0,0,0,6,04:30,11,2,20241003171425
2024,RS,1,2,96,MCO,P011212,"OKOBO, ELIE",3FGA,Missed Three Pointer,0,395,702,I,0,0,0,6,04:23,11,2,20241003171432
2024,RS,1,2,98,MIL,P013386,"MC CORMACK, DAVID",2FGM,Two Pointer,2,25,144,C,0,0,0,6,04:00,11,4,20241003171455
2024,RS,1,2,101,MCO,PLCZ,"MOTIEJUNAS, DONATAS",2FGA,Missed Two Pointer,0,-31,276,D,0,0,0,7,03:44,11,4,20241003171511
2024,RS,1,2,103,MCO,PLCZ,"MOTIEJUNAS, DONATAS",2FGA,Missed Two Pointer,0,31,244,E,0,0,0,7,03:40,11,4,20241003171516
2024,RS,1,2,105,MCO,P002581,"JAITEH, MAM",2FGM,Two Pointer,2,-138,244,D,0,1,0,7,03:35,13,4,20241003171520
2024,RS,1,2,106,MIL,P001392,"CAUSEUR, FABIEN",2FGA,Missed Two Pointer,0,43,263,E,0,0,0,7,03:30,13,4,20241003171526
2024,RS,1,2,108,MCO,P011226,"DIALLO, ALPHA",2FGM,Two Pointer,2,-87,219,D,0,0,0,7,03:24,15,4,20241003171536
2024,RS,1,2,122,MCO,P011226,"DIALLO, ALPHA",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:24,16,4,20241003171751
2024,RS,1,2,124,MIL,P006085,"DIMITRIJEVIC, NENO",3FGA,Missed Three Pointer,0,188,834,I,0,0,0,8,02:59,16,4,20241003171823
2024,RS,1,2,126,MCO,P005844,"PAPAGIANNIS, GEORGIOS",2FGM,Two Pointer,2,-395,100,D,0,0,0,8,02:32,18,4,20241003171902
2024,RS,1,2,127,MIL,P008987,"LEDAY, ZACH",2FGM,Two Pointer,2,138,257,E,0,0,0,8,02:11,18,6,20241003171923
2024,RS,1,2,129,MCO,P011212,"OKOBO, ELIE",3FGA,Missed Three Pointer,0,-307,715,H,0,0,0,9,01:42,18,6,20241003172011
2024,RS,1,2,133,MIL,P013384,"BROOKS, ARMONI",2FGM,Two Pointer,2,401,307,G,0,0,0,9,01:21,18,8,20241003172053
2024,RS,1,2,136,MCO,P011226,"DIALLO, ALPHA",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:08,19,8,20241003172150
2024,RS,1,2,137,MCO,P011226,"DIALLO, ALPHA",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:08,20,8,20241003172212
2024,RS,1,2,141,MIL,P008985,"BOLMARO, LEANDRO",2FGA,Missed Two Pointer,0,62,219,E,0,0,0,10,00:44,20,8,20241003172251
2024,RS,1,2,143,MCO,P011212,"OKOBO, ELIE",2FGM,Two Pointer,2,-69,200,B,1,0,0,10,00:31,22,8,20241003172309
2024,RS,1,2,144,MIL,P008985,"BOLMARO, LEANDRO",2FGM,Two Pointer,2,464,156,G,0,0,0,10,00:13,22,10,20241003172327
2024,RS,1,2,154,MIL,P008987,"LEDAY, ZACH",FTM,Free Throw In,1,-1,-1, ,0,0,0,11,09:43,22,11,20241003172700
2024,RS,1,2,155,MIL,P008987,"LEDAY, ZACH",FTM,Free Throw In,1,-1,-1, ,0,0,0,11,09:43,22,12,20241003172718
2024,RS,1,2,156,MCO,P011212,"OKOBO, ELIE",3FGM,Three Pointer,3,62,771,I,0,0,0,11,09:16,25,12,20241003172748
2024,RS,1,2,158,MIL,P013386,"MC CORMACK, DAVID",2FGA,Missed Two Pointer,0,50,232,E,0,0,0,12,08:52,25,12,20241003172837
2024,RS,1,2,160,MCO,P005844,"PAPAGIANNIS, GEORGIOS",3FGA,Missed Three Pointer,0,-106,746,H,0,0,0,12,08:38,25,12,20241003172852
2024,RS,1,2,166,MCO,P011231,"BLOSSOMGAME, JARON",FTM,Free Throw In,1,-1,-1, ,0,1,0,12,08:38,26,12,20241003172940
2024,RS,1,2,169,MCO,P011231,"BLOSSOMGAME, JARON",2FGM,Two Pointer,2,282,144,E,0,1,0,12,08:20,28,12,20241003173020
2024,RS,1,2,170,MIL,P006085,"DIMITRIJEVIC, NENO",2FGA,Missed Two Pointer,0,-18,200,B,0,0,0,12,08:05,28,12,20241003173035
2024,RS,1,2,178,MCO,P008099,"STRAZEL, MATTHEW",3FGA,Missed Three Pointer,0,-426,633,H,0,0,0,13,07:40,28,12,20241003173124
2024,RS,1,2,180,MCO,P013365,"BROWN, VITTO",2FGM,Two Pointer,2,-31,213,B,0,1,1,13,07:39,30,12,20241003173129
2024,RS,1,2,186,MIL,P011199,"NEBO, JOSH",2FGM,Two Pointer,2,31,250,E,0,0,0,13,07:15,30,14,20241003173340
2024,RS,1,2,192,MCO,P013365,"BROWN, VITTO",3FGA,Missed Three Pointer,0,-370,721,H,0,0,0,14,06:50,30,14,20241003173425
2024,RS,1,2,198,MCO,P008099,"STRAZEL, MATTHEW",3FGM,Three Pointer,3,-646,363,H,0,0,1,14,06:19,33,14,20241003173514
2024,RS,1,2,201,MIL,P007831,"SHIELDS, SHAVON",2FGM,Two Pointer,2,87,282,E,0,0,0,15,05:59,33,16,20241003173548
2024,RS,1,2,204,MIL,P007831,"SHIELDS, SHAVON",FTM,Free Throw In,1,-1,-1, ,0,0,0,15,05:59,33,17,20241003173606
2024,RS,1,2,214,MCO,P005844,"PAPAGIANNIS, GEORGIOS",2FGA,Missed Two Pointer,0,-37,238,D,0,0,0,15,05:25,33,17,20241003173923
2024,RS,1,2,216,MCO,P011212,"OKOBO, ELIE",3FGM,Three Pointer,3,-345,658,H,0,1,1,15,05:14,36,17,20241003173934
2024,RS,1,2,233,MIL,P008985,"BOLMARO, LEANDRO",3FGA,Missed Three Pointer,0,489,595,I,0,0,0,16,04:23,36,17,20241003174140
2024,RS,1,2,237,MCO,P011212,"OKOBO, ELIE",3FGA,Missed Three Pointer,0,213,721,I,0,0,0,16,04:13,36,17,20241003174150
2024,RS,1,2,245,MIL,P000796,"MIROTIC, NIKOLA",FTM,Free Throw In,1,-1,-1, ,0,0,0,16,04:08,36,18,20241003174233
2024,RS,1,2,249,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,106,796,I,0,0,0,17,03:42,36,18,20241003174314
2024,RS,1,2,251,MCO,PLCZ,"MOTIEJUNAS, DONATAS",2FGM,Two Pointer,2,-62,244,D,0,1,0,17,03:38,38,18,20241003174318
2024,RS,1,2,252,MIL,P007831,"SHIELDS, SHAVON",2FGM,Two Pointer,2,50,244,E,0,0,0,17,03:18,38,20,20241003174341
2024,RS,1,2,256,MIL,P007831,"SHIELDS, SHAVON",FTM,Free Throw In,1,-1,-1, ,0,0,0,17,03:18,38,21,20241003174555
2024,RS,1,2,263,MIL,P008987,"LEDAY, ZACH",3FGM,Three Pointer,3,570,558,I,0,0,1,18,02:36,38,24,20241003174720
2024,RS,1,2,265,MCO,P011226,"DIALLO, ALPHA",2FGA,Missed Two Pointer,0,-62,470,F,0,0,0,18,02:13,38,24,20241003174743
